product_name,msku,opening_stock,buffer_stock,tlcq,blr7,blr8,bom5,bom7,ccu1,ccx1,del4,del5,dex3,pnq2,pnq3,sded,sdee,xhj9,available_stock,sku,panels,status,status.1,unnamed:_5,image,unnamed:_7,unnamed:_8,unnamed:_9,unnamed:_10,unnamed:_11
Chimmy Pillow ,CSTE_0001_ST_Bts_Pillow_Chimmy,192,,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,ST-chimmi bts-yellow-FBA,CSTE AMAZON,Inactive,Deleted,,,,,,,
Chimmy Pillow ,CSTE_0001_ST_Bts_Pillow_Chimmy,192,,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,W8-M5MO-3VU8,CSTE AMAZON,Inactive,Deleted,,,,,,,
Chimmy Pillow ,CSTE_0001_ST_Bts_Pillow_Chimmy,192,,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,BTS_softtoy_Chimmy,CSTE AMAZON,Inactive,Deleted,,,,,,,
Chimmy Pillow ,CSTE_0001_ST_Bts_Pillow_Chimmy,192,,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,MG-N7SY-ZZ6A,CSTE AMAZON,Active,Active Listing,,,https://m.media-amazon.com/images/I/61wF-YH036L.jpg,,,,
Chimmy Pillow ,CSTE_0001_ST_Bts_Pillow_Chimmy,192,,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,ST-Chimmy bts-yellow,CSTE AMAZON,Active,Active Listing,,,https://m.media-amazon.com/images/I/61wF-YH036L.jpg,,,,
Chimmy Pillow ,CSTE_0001_ST_Bts_Pillow_Chimmy,192,,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,BTS_CHIMMY,GL FK,Active,Active Listing,,,https://img1a.flixcart.com/image/50/50/xif0q/stuffed-toy/b/5/i/plush-throw-pillow-bts-bt21-throw-pillows-chimmy-30-rudrav-original-imagx9p9xsrcjghz.jpeg,,,,
Chimmy Pillow ,CSTE_0001_ST_Bts_Pillow_Chimmy,192,,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,chimmy_pillow_1,GL FK,Active,Active Listing,,,https://img1a.flixcart.com/image/50/50/l22724w0/shopsy-stuffed-toy/k/3/s/plush-throw-pillow-bts-bt21-throw-pillows-chimmy-rudrav-original-imagdhu4hzxasput.jpeg,,,,
Chimmy Pillow ,CSTE_0001_ST_Bts_Pillow_Chimmy,192,,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,Chimmy_yellow,CSTE FK,Active,Active Listing,,,https://img1a.flixcart.com/image/50/50/xif0q/stuffed-toy/b/5/i/plush-throw-pillow-bts-bt21-throw-pillows-chimmy-30-rudrav-original-imagx9p9xsrcjghz.jpeg,,,,
Chimmy Pillow ,CSTE_0001_ST_Bts_Pillow_Chimmy,192,,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,FBA_yellow_dog,CSTE FK,Active,Active Listing,,,https://img1a.flixcart.com/image/50/50/klzhq4w0/stuffed-toy/x/o/z/pillow-in-look-like-yellow-dog-stuffed-animal-toy-show-your-mood-original-imagyznddjznknad.jpeg,,,,
Chimmy Pillow ,CSTE_0001_ST_Bts_Pillow_Chimmy,192,,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,32052087,Rudrav Meesho,In Progress,,,,,,,,
Chimmy Pillow ,CSTE_0001_ST_Bts_Pillow_Chimmy,192,,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,BTS_CHIMMY,Rudrav Meesho,In Progress,,,,,,,,
Chimmy Pillow ,CSTE_0001_ST_Bts_Pillow_Chimmy,192,,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,bts_chimmy_1,Rudrav Meesho,In Progress,,,,,,,,
Tata Pillow ,CSTE_0002_ST_Bts_Pillow_Tata,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BTS-mang-tata,CSTE AMAZON,Inactive,Deleted,,,,,,,
Tata Pillow ,CSTE_0002_ST_Bts_Pillow_Tata,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pillows (Tata)-fba,CSTE AMAZON,Inactive,Deleted,,,,,,,
Tata Pillow ,CSTE_0002_ST_Bts_Pillow_Tata,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST-BTS-tata-van-chimmy-cooky-FBA,CSTE AMAZON,Inactive,Deleted,,,,,,,
Tata Pillow ,CSTE_0002_ST_Bts_Pillow_Tata,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D1-Q4TX-Q99T,CSTE AMAZON,Active,Active Listing,,,https://m.media-amazon.com/images/I/41l2eNauBXL.jpg,,,,
Tata Pillow ,CSTE_0002_ST_Bts_Pillow_Tata,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Z9-K268-LCBG,CSTE AMAZON,Active,Active Listing,,,https://m.media-amazon.com/images/I/71zSxuWGS-L.jpg,,,,
Tata Pillow ,CSTE_0002_ST_Bts_Pillow_Tata,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST-TATA- bts-red,CSTE AMAZON,Active,Active Listing,,,https://m.media-amazon.com/images/I/41oebTCUr0L.jpg,,,,
Tata Pillow ,CSTE_0002_ST_Bts_Pillow_Tata,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tata_pillow_map,GL FK,Active,Active Listing,,,https://img1a.flixcart.com/image/50/50/xif0q/stuffed-toy/x/s/m/bts-bt21-kpop-merch-plush-large-14-cushion-cover-rucksack-plush-original-imaghva4h6dg5mym.jpeg,,,,
Tata Pillow ,CSTE_0002_ST_Bts_Pillow_Tata,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BTS_TATA,GL FK,Active,Active Listing,,,https://img1a.flixcart.com/image/50/50/xif0q/stuffed-toy/i/z/l/plush-throw-pillow-bts-bt21-throw-pillows-tata-30-rudrav-original-imagx9pbxvw2sw54.jpeg,,,,
Tata Pillow ,CSTE_0002_ST_Bts_Pillow_Tata,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tatapillow_map,CSTE FK,Active,Active Listing,,,https://img1a.flixcart.com/image/50/50/xif0q/pillow/q/7/d/35-tata-1233-1-20132-bysoft-original-imagr6rexaxhs72f.jpeg,,,,
Tata Pillow ,CSTE_0002_ST_Bts_Pillow_Tata,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tata-Pillow-Soft-1,CSTE FK,Active,Active Listing,,,https://img1a.flixcart.com/image/50/50/xif0q/stuffed-toy/l/e/w/tata-plush-heart-throw-pillow-animal-stuffed-toys-pillow-original-imagg9xg4rcnzccf.jpeg,,,,
Tata Pillow ,CSTE_0002_ST_Bts_Pillow_Tata,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FBA_pillow red _heart,CSTE FK,Active,Active Listing,,,https://img1a.flixcart.com/image/50/50/klzhq4w0/stuffed-toy/e/l/l/pillow-in-heart-shape-red-colour-with-free-pencil-stuffed-animal-original-imagyznd4k63cyyn.jpeg,,,,
Tata Pillow ,CSTE_0002_ST_Bts_Pillow_Tata,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tata_pillow_1,GL FK,Active,Active Listing,,,,,,,
Tata Pillow ,CSTE_0002_ST_Bts_Pillow_Tata,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BTS_TATA,Rudrav Meesho,In Progress,,,,,,,,
Tata Pillow ,CSTE_0002_ST_Bts_Pillow_Tata,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bts_tata_1,Rudrav Meesho,In Progress,,,,,,,,
Tata Pillow ,CSTE_0002_ST_Bts_Pillow_Tata,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,g1Mr4PXp,CSTE MEESHO,In Progress,,,,,,,,
Koya Pillow ,CSTE_0003_ST_Bts_Pillow_Koya,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Throw Pillows (Koya)-fba,CSTE AMAZON,Inactive,Deleted,,,,,,,
Koya Pillow ,CSTE_0003_ST_Bts_Pillow_Koya,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST-Koya-bts-blue_FBA,CSTE AMAZON,Active,Active Listing,,,https://m.media-amazon.com/images/I/71qwaXX3Z6L.jpg,,,,
Koya Pillow ,CSTE_0003_ST_Bts_Pillow_Koya,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Soft Toys_Koya-FBA,CSTE AMAZON,Active,Active Listing,,,https://m.media-amazon.com/images/I/71qwaXX3Z6L.jpg,,,,
Koya Pillow ,CSTE_0003_ST_Bts_Pillow_Koya,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BTS_KOYA,GL FK,Active,Active Listing,,,https://img1a.flixcart.com/image/50/50/xif0q/stuffed-toy/a/g/2/plush-throw-pillow-bts-bt21-throw-pillows-koya-30-rudrav-original-imagx9pcyqjzhpzh.jpeg,,,,
Koya Pillow ,CSTE_0003_ST_Bts_Pillow_Koya,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,koya_pillow_1,GL FK,Active,Active Listing,,,https://img1a.flixcart.com/image/50/50/l22724w0/shopsy-stuffed-toy/1/q/u/plush-throw-pillow-bts-bt21-throw-pillows-koya-rudrav-original-imagdhtj7b9ssgtk.jpeg,,,,
Koya Pillow ,CSTE_0003_ST_Bts_Pillow_Koya,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fusked bts soft toy- koya,CSTE FK,Active,Active Listing,,,https://img1a.flixcart.com/image/50/50/jynat8w0/stuffed-toy/y/g/n/cute-cartoon-plush-doll-tata-cooky-chimmy-shooky-mang-van-toy-10-original-imafgqtbqhuv2zkk.jpeg,,,,
Koya Pillow ,CSTE_0003_ST_Bts_Pillow_Koya,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32546542,Rudrav Meesho,In Progress,,,,,,,,
Koya Pillow ,CSTE_0003_ST_Bts_Pillow_Koya,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BTS_KOYA,Rudrav Meesho,In Progress,,,,,,,,
Mang Pillow ,CSTE_0004_ST_Bts_Pillow_Mang,21,,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,BTS-Mang-cooky,CSTE AMAZON,Inactive,Deleted,,,,,,,
Mang Pillow ,CSTE_0004_ST_Bts_Pillow_Mang,21,,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,BTS-mang-koya,CSTE AMAZON,Inactive,Deleted,,,,,,,
Mang Pillow ,CSTE_0004_ST_Bts_Pillow_Mang,21,,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,BTS-mang-shooky,CSTE AMAZON,Inactive,Deleted,,,,,,,
Mang Pillow ,CSTE_0004_ST_Bts_Pillow_Mang,21,,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,Bts_Pillow_Mang1_fba,CSTE AMAZON,Inactive,Deleted,,,,,,,
Mang Pillow ,CSTE_0004_ST_Bts_Pillow_Mang,21,,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,Bts_PillowCombo_Mang_fba,CSTE AMAZON,Inactive,Deleted,,,,,,,
Mang Pillow ,CSTE_0004_ST_Bts_Pillow_Mang,21,,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,ST-bts-throw-pillow-mang_FBA,CSTE AMAZON,Active,Active Listing,,,https://m.media-amazon.com/images/I/71TStVZP+mL.jpg,,,,
Mang Pillow ,CSTE_0004_ST_Bts_Pillow_Mang,21,,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,Bts_Pillow_Mang2_fba,CSTE AMAZON,Active,Active Listing,,,https://m.media-amazon.com/images/I/71TStVZP+mL.jpg,,,,
Mang Pillow ,CSTE_0004_ST_Bts_Pillow_Mang,21,,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,ST_Mang_Bts_Blue,CSTE AMAZON,Active,Active Listing,,,https://m.media-amazon.com/images/I/61S80JRdXPL.jpg,,,,
Mang Pillow ,CSTE_0004_ST_Bts_Pillow_Mang,21,,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,BTS_MANG,GL FK,Active,Active Listing,,,https://img1a.flixcart.com/image/50/50/xif0q/stuffed-toy/h/m/a/plush-throw-pillow-bts-bt21-throw-pillows-mang-30-rudrav-original-imagx9pq3zbpckm2.jpeg,,,,
Mang Pillow ,CSTE_0004_ST_Bts_Pillow_Mang,21,,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,mang_pillow_1,GL FK,Active,Active Listing,,,https://img1a.flixcart.com/image/50/50/l22724w0/shopsy-stuffed-toy/b/e/w/plush-throw-pillow-bts-bt21-throw-pillows-mang-rudrav-original-imagdhtgzfdv4zh9.jpeg,,,,
Mang Pillow ,CSTE_0004_ST_Bts_Pillow_Mang,21,,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,Bts_Softtoy_Mang2,CSTE FK,Active,Active Listing,,,https://img1a.flixcart.com/image/50/50/kx0q4y80/stuffed-toy/m/h/l/bts-softtoy-mang2-3-fusked-original-imag9kh9fqknach4.jpeg,,,,
Mang Pillow ,CSTE_0004_ST_Bts_Pillow_Mang,21,,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,FUSKED-BTS SOFT TOY PILLOW-MANG,CSTE FK,Active,Active Listing,,,https://img1a.flixcart.com/image/50/50/ks4yz680/stuffed-toy/g/s/5/stuffed-toy-mang-pillow-bts-bts-toys-10-fusked-original-imag5rh3zqfkw5za.jpeg,,,,
Mang Pillow ,CSTE_0004_ST_Bts_Pillow_Mang,21,,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,newmangsofttoys,CSTE MEESHO,Active,,,,https://images.meesho.com/images/products/70694106/uaccd.webp?width=256,,,,
Mang Pillow ,CSTE_0004_ST_Bts_Pillow_Mang,21,,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,BTS_MANG,Rudrav Meesho,In Progress,,,,,,,,
Mang Pillow ,CSTE_0004_ST_Bts_Pillow_Mang,21,,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,bts_mang_1,Rudrav Meesho,In Progress,,,,,,,,
Mang Pillow ,CSTE_0004_ST_Bts_Pillow_Mang,21,,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,MANG_PILLOW,Rudrav Meesho,In Progress,,,,,,,,
Shooky Pillow ,CSTE_0005_ST_Bts_Pillow_Shooky,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Throw Pillows (Shooky)-fba,CSTE AMAZON,Inactive,Deleted,,,,,,,
Shooky Pillow ,CSTE_0005_ST_Bts_Pillow_Shooky,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EM-6RRU-X5YL,CSTE AMAZON,Active,Active Listing,,,https://m.media-amazon.com/images/I/71PW8JX7lOL.jpg,,,,
Shooky Pillow ,CSTE_0005_ST_Bts_Pillow_Shooky,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WO-PO6F-4V1U,CSTE AMAZON,Active,Active Listing,,,https://m.media-amazon.com/images/I/71PW8JX7lOL.jpg,,,,
Shooky Pillow ,CSTE_0005_ST_Bts_Pillow_Shooky,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST-Shooky- bts-brown-FBA,CSTE AMAZON,Active,Active Listing,,,https://m.media-amazon.com/images/I/719L30MNF6L.jpg,,,,
Shooky Pillow ,CSTE_0005_ST_Bts_Pillow_Shooky,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST-Shooky- bts-brown,CSTE AMAZON,Active,Active Listing,,,https://m.media-amazon.com/images/I/71pjZP2SBsL.jpg,,,,
Shooky Pillow ,CSTE_0005_ST_Bts_Pillow_Shooky,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BTS_SHOOKY,GL FK,Active,Active Listing,,,https://img1a.flixcart.com/image/50/50/l186t8w0/stuffed-toy/u/k/u/plush-throw-pillow-bts-bt21-throw-pillows-shooky-30-rudrav-original-imagcu98rnjtxqke.jpeg,,,,
Shooky Pillow ,CSTE_0005_ST_Bts_Pillow_Shooky,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,shooky_pillow_1,GL FK,Active,Active Listing,,,https://img1a.flixcart.com/image/50/50/l22724w0/shopsy-stuffed-toy/a/3/b/plush-throw-pillow-bts-bt21-throw-pillows-shooky-rudrav-original-imagdhtczxvdttpk.jpeg,,,,
Shooky Pillow ,CSTE_0005_ST_Bts_Pillow_Shooky,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FBA_pillow _ brown,CSTE FK,Active,Active Listing,,,https://img1a.flixcart.com/image/50/50/klzhq4w0/stuffed-toy/h/f/w/round-shape-pillow-in-brown-colour-with-free-pencil-stuffed-original-imagyzndhcfvttdz.jpeg,,,,
Shooky Pillow ,CSTE_0005_ST_Bts_Pillow_Shooky,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fk-BTS K POP SOFT PILLOW SHOOKY BROWN 14 INCH,CSTE FK,Active,Active Listing,,,https://img1a.flixcart.com/image/50/50/kt0enww0/stuffed-toy/l/w/m/lovely-pillow-in-round-shape-brown-colour-pillow-brown-22-original-imag6g3xbxwbggfg.jpeg,,,,
Shooky Pillow ,CSTE_0005_ST_Bts_Pillow_Shooky,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bts_shooky_1,Rudrav Meesho,In Progress,,,,,,,,
Shooky Pillow ,CSTE_0005_ST_Bts_Pillow_Shooky,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SHOOKY_PILLOW,Rudrav Meesho,In Progress,,,,,,,,
Van Pillow ,CSTE_0006_ST_Bts_Pillow_Van,49,,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,ST-Van- bts-white grey,CSTE AMAZON,Inactive,Deleted,,,,,,,
Van Pillow ,CSTE_0006_ST_Bts_Pillow_Van,49,,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,D4-SWQE-BI76,CSTE AMAZON,Active,Active Listing,,,https://m.media-amazon.com/images/I/61j0DwonEPL.jpg,,,,
Van Pillow ,CSTE_0006_ST_Bts_Pillow_Van,49,,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,ST-Van- bts-white grey-FBA,CSTE AMAZON,Active,Active Listing,,,https://m.media-amazon.com/images/I/61j0DwonEPL.jpg,,,,
Van Pillow ,CSTE_0006_ST_Bts_Pillow_Van,49,,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,ST_Van_Bts_Gey,CSTE AMAZON,Active,Active Listing,,,https://m.media-amazon.com/images/I/712OcY-TTlL.jpg,,,,
Van Pillow ,CSTE_0006_ST_Bts_Pillow_Van,49,,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,ST-Van- bts-white grey_FBA,CSTE AMAZON,Active,Active Listing,,,https://m.media-amazon.com/images/I/61j0DwonEPL.jpg,,,,
Van Pillow ,CSTE_0006_ST_Bts_Pillow_Van,49,,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,pillow_van_map,GL FK,Active,Active Listing,,,https://img1a.flixcart.com/image/50/50/xif0q/stuffed-toy/9/p/z/bts-bt21-kpop-merch-plush-large-14-cushion-cover-rucksack-plush-original-imaghw7hsqhhtpza.jpeg,,,,
Van Pillow ,CSTE_0006_ST_Bts_Pillow_Van,49,,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,Van_Pillow_map,GL FK,Active,Active Listing,,,https://img1a.flixcart.com/image/50/50/xif0q/stuffed-toy/p/a/l/bts-bt21-kpop-merch-plush-large-14-cushion-cover-rucksack-plush-original-imaghw72wcpmkt2h.jpeg,,,,
Van Pillow ,CSTE_0006_ST_Bts_Pillow_Van,49,,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,BTS_VAN,GL FK,Active,Active Listing,,,https://img1a.flixcart.com/image/50/50/l186t8w0/stuffed-toy/y/z/j/plush-throw-pillow-bts-bt21-throw-pillows-van-30-rudrav-original-imagcu9839fyzg7x.jpeg,,,,
Van Pillow ,CSTE_0006_ST_Bts_Pillow_Van,49,,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,van_pillow_1,GL FK,Active,Active Listing,,,https://img1a.flixcart.com/image/50/50/l22724w0/shopsy-stuffed-toy/f/q/7/plush-throw-pillow-bts-bt21-throw-pillows-van-rudrav-original-imagdhsygqygxwft.jpeg,,,,
Van Pillow ,CSTE_0006_ST_Bts_Pillow_Van,49,,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,FBA_pillow white_green,CSTE FK,Active,Active Listing,,,https://img1a.flixcart.com/image/50/50/klzhq4w0/stuffed-toy/j/b/r/round-shape-funny-pillow-in-green-and-white-colour-stuffed-original-imagyzncw2dua8te.jpeg,,,,
Van Pillow ,CSTE_0006_ST_Bts_Pillow_Van,49,,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,"fk-BTS BT21 Kpop Merch Plush Large 14"" Cushion Dust Cover",CSTE FK,Active,Active Listing,,,https://img1a.flixcart.com/image/50/50/ksaoqkw0/stuffed-toy/3/j/n/bts-bt21-kpop-merch-plush-large-14-cushion-dust-cover-rucksack-original-imag5w7gfckbpypb.jpeg,,,,
Van Pillow ,CSTE_0006_ST_Bts_Pillow_Van,49,,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,32546971,Rudrav Meesho,In Progress,,,,,,,,
Van Pillow ,CSTE_0006_ST_Bts_Pillow_Van,49,,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,BTS_VAN,Rudrav Meesho,In Progress,,,,,,,,
Van Pillow ,CSTE_0006_ST_Bts_Pillow_Van,49,,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,bts_van_1,Rudrav Meesho,In Progress,,,,,,,,
Van Pillow ,CSTE_0006_ST_Bts_Pillow_Van,49,,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,MsMjIlqU,CSTE MEESHO,In Progress,,,,,,,,
Van Pillow ,CSTE_0006_ST_Bts_Pillow_Van,49,,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,"""fk-BTS BT21 Kpop Merch Plush Large 14"""" Cushion Dust Cover""",CSTE FK,Active,,,,,,,,
Cooky Pillow ,CSTE_0007_ST_Bts_Pillow_Cooky,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST-Cooky-bts-pink_FBA,CSTE AMAZON,Inactive,Deleted,,,,,,,
Cooky Pillow ,CSTE_0007_ST_Bts_Pillow_Cooky,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CSTE-0007-ST-BTS-PILLOW-COOKY,CSTE AMAZON,Inactive,Deleted,,,,,,,
Cooky Pillow ,CSTE_0007_ST_Bts_Pillow_Cooky,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FBAPINKCOOKY,CSTE AMAZON,Inactive,Deleted,,,,,,,
Cooky Pillow ,CSTE_0007_ST_Bts_Pillow_Cooky,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST-Cooky-bts-pink,CSTE AMAZON,Active,Active Listing,,,https://m.media-amazon.com/images/I/41VtAtLhHEL.jpg,,,,
Cooky Pillow ,CSTE_0007_ST_Bts_Pillow_Cooky,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cooky_Pillow,CSTE AMAZON,Active,Active Listing,,,https://m.media-amazon.com/images/I/61lZyLYOt2L.jpg,,,,
Cooky Pillow ,CSTE_0007_ST_Bts_Pillow_Cooky,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BTS_COOKY,GL FK,Active,Active Listing,,,https://img1a.flixcart.com/image/50/50/l186t8w0/stuffed-toy/y/h/y/plush-throw-pillow-bts-bt21-throw-pillows-cooky-30-rudrav-original-imagcu984tt6rgh6.jpeg,,,,
Cooky Pillow ,CSTE_0007_ST_Bts_Pillow_Cooky,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cooky_pillow_1,GL FK,Active,Active Listing,,,https://img1a.flixcart.com/image/50/50/l22724w0/shopsy-stuffed-toy/j/b/e/plush-throw-pillow-bts-bt21-throw-pillows-cooky-rudrav-original-imagdhsjdxsx3gke.jpeg,,,,
Cooky Pillow ,CSTE_0007_ST_Bts_Pillow_Cooky,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST-cooky,CSTE FK,Active,Active Listing,,,https://img1a.flixcart.com/image/50/50/ksj9dow0/stuffed-toy/p/w/v/cooky-plush-pillow-animal-stuffed-toys-throw-pillow-bts-bt21-original-imag632ypmswxqjv.jpeg,,,,
Cooky Pillow ,CSTE_0007_ST_Bts_Pillow_Cooky,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST-BTS-Cooky,CSTE FK,Active,Active Listing,,,https://img1a.flixcart.com/image/50/50/ksj9dow0/stuffed-toy/p/w/v/cooky-plush-pillow-animal-stuffed-toys-throw-pillow-bts-bt21-original-imag632ypmswxqjv.jpeg,,,,
Cooky Pillow ,CSTE_0007_ST_Bts_Pillow_Cooky,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FK- BUNNY PINK SOFT TOY FOR KIDS BUNNY FACED,CSTE FK,Active,Active Listing,,,https://img1a.flixcart.com/image/50/50/ksaoqkw0/stuffed-toy/l/a/w/pink-bunny-faced-soft-toy-cushion-10-fusked-original-imag5w7eqzhzpcyj.jpeg,,,,
Cooky Pillow ,CSTE_0007_ST_Bts_Pillow_Cooky,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cooky Map,GL FK,Active,Active Listing,,,,,,,
Cooky Pillow ,CSTE_0007_ST_Bts_Pillow_Cooky,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89OWDN4N,CSTE MEESHO,Active,,,,https://images.meesho.com/images/products/51237279/fnbbd.webp?width=256,,,,
Cooky Pillow ,CSTE_0007_ST_Bts_Pillow_Cooky,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BTS_COOKY,Rudrav Meesho,In Progress,,,,,,,,
Cooky Pillow ,CSTE_0007_ST_Bts_Pillow_Cooky,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bts_cooky_1,Rudrav Meesho,In Progress,,,,,,,,
Cooky Pillow ,CSTE_0007_ST_Bts_Pillow_Cooky,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Cooky Plush Pillow, Animal Stuffed Toys Throw Pillow,Compatible for BTS",CSTE MEESHO,In Progress,,,,,,,,
Cooky Pillow ,CSTE_0007_ST_Bts_Pillow_Cooky,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CSTE_0007_ST_Bts_Pillow_Cooky,Rudrav Meesho,In Progress,,,,,,,,
Rj Pillow ,CSTE_0008_ST_Bts_Pillow_Rj,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST-BTS-cooky-koya-rj-van-FBA,CSTE AMAZON,Inactive,Deleted,,,,,,,
Rj Pillow ,CSTE_0008_ST_Bts_Pillow_Rj,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KW-H97N-GZCK,CSTE AMAZON,Active,Active Listing,,,https://m.media-amazon.com/images/I/31zSV3UZxLL.jpg,,,,
